_id,accommodates,neighbourhood,government_area,city,country,country_code,host_id,host_name,host_is_superhost,host_location,host_neighbourhood,host_response_time,number_of_reviews,guests_included,reviews_per_month,room_type,bed_type,minimum_nights,maximum_nights,Latitudes,Longitudes,price,bedrooms,beds,property_type,number_of_reviews,first_review,availability_30,availability_60,availability_90,availability_365,Amenities
19380085,6,0,la Sagrada Família,Barcelona,Spain,ES,54820821,Albert,False,"Barcelona, Catalonia, Spain",La Sagrada Família,within an hour,76,2,0,Entire home/apt,Real Bed,1,1125,2.1724,41.40648,70.0,2,5,Apartment,76,2017-07-03 04:00:00+00:00,9,22,45,246,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Smoking allowed"
19376053,4,"Chippendale is one of the most vibrant, eclectic and 'up and coming' areas in inner Sydney. With cafes, bars, grocery stores, fitness centres and tourist attractions everywhere you go! It's one of the most central parts of Sydney without having to be in the concrete jungle of Sydney's central business district! There's a cool bar, art and cafe scene at every corner.",Sydney,Sydney,Australia,AU,47357384,Andrew,False,"New South Wales, Australia",Surry Hills,within an hour,73,2,0,Entire home/apt,Real Bed,1,1125,151.20129,-33.88749,195.0,2,2,Apartment,73,2017-07-13 04:00:00+00:00,12,18,33,114,"Internet, Wifi, Kitchen, Paid parking off premises, Elevator, Heating"
1936633,3,"The place is very conveniently located in City Island, a lovely historic place famous for its seafood and sailing traditions. It is a very safe place, and everything is in walking distance, bars, coffee shops, grocery stores, art stores, banks, post office, and some of the best seafood restaurants of NYC",City Island,New York,United States,US,10018391,Alex,True,"New York, New York, United States",City Island,0,84,2,0,Entire home/apt,Real Bed,3,30,-73.78762,40.85258,100.0,1,2,Apartment,84,2014-01-21 05:00:00+00:00,0,0,0,0,"TV, Internet, Wifi, Air conditioning, Kitchen, Free street parking"
19326382,1,0,Beyoglu,Istanbul,Turkey,TR,135370402,Fatih,False,"Istanbul, İstanbul, Turkey",0,0,0,1,0,Private room,Real Bed,1,7,28.97954,41.0297,58.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"TV, Wifi, Kitchen, Smoking allowed, Heating, Washer"
19373991,4,"Criada na segunda metade do século XIX, a Freguesia do Bonfim nasceu do surgimento de inúmeras fabricas e manufaturas, sendo a mais recente freguesia do Porto e a que mais cresceu na 2ª metade do sec XIX. No século XX começam a surgir os palacetes com os seus belos azulejos, que abrigavam a Burguesia portuense e casas de funcionários das fábricas. É na Rua do Bonfim, nº 234, um prédio dos anos 50 que hoje dá lugar ao Bonfim 234 Townhouse.  A área do Bonfim está a tornar-se numa área moderna onde tem surgido novos projetos entre galerias de artes, cafés, companhias de teatro. Uma zona propicia a deliciosos passeios pelas suas ruas repletas de edifícios históricos de onde sobressaem os seus azulejos. De nomear espaços como o café Mesa 325, o Pão Nosso com o seu pão orgânico delicioso, o Mira Forum com a sua galeria de Arte, os cocktail do Terraplana ou os pratos do Chef Pedro Limão onde pode degustar uma aventura de sabores.",Bonfim,Porto,Portugal,PT,134888431,Bonfim 234,False,PT,0,0,0,2,0,Entire home/apt,Real Bed,2,1125,-8.59521,41.14905,53.0,2,2,Loft,0,1970-01-01 00:00:00+00:00,20,50,72,347,"TV, Cable TV, Wifi, Kitchen, Paid parking off premises, Free street parking"
1940174,6,"Copacabana é um lugar perfeito para práticas de esportes como: corrida, stand up paddle, beach volley, etc O calçadão é um dos espaços preferidos pelos cariocas e turistas para caminhadas e passeios de bicicleta. Há vários quiosques que servem lanches, drinks e água de coco gelada.  No posto 6, uns 10-15 minutos caminhando pela orla pode-se visitar a Colônia de Pescadores e apreciar o visual maravilhoso do Pão de Açúcar ao fundo. Tirar a clássica foto com a estátua de Drummond é recomendado (15 minutos de caminhada até o apartamento). Recomenda-se uma visita ao Museu Histórico do Exército e Forte de Copacabana. No Forte de Copacabana, funciona uma filial da famosa Confeitaria Colombo, local com doces e lanches deliciosos (15 minutos a pé) e com uma vista deslumbrante.",Copacabana,Rio De Janeiro,Brazil,BR,10035603,Rafael,True,"Niteroi, Rio de Janeiro, Brazil",Copacabana,within an hour,95,1,0,Entire home/apt,Real Bed,3,1124,-43.18899327109758,-22.979091504554468,298.0,2,4,Apartment,95,2014-01-11 05:00:00+00:00,7,30,60,311,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
19396377,2,"Boavista is a familiar, quiet and safe neighborhood. We are lucky to be located in an area surrounded by great restaurants, local commerce and halfway through downtown and the beach (we're right at the geographical center of the city).",Lordelo do Ouro e Massarelos,Porto,Portugal,PT,108559367,Teresa E Inês,True,"Porto, Porto District, Portugal",0,within an hour,18,2,0,Private room,Real Bed,2,15,-8.64037,41.16078,30.0,1,1,Apartment,18,2017-06-29 04:00:00+00:00,18,40,51,299,"Wifi, Kitchen, Paid parking off premises, Elevator, Free street parking, Buzzer/wireless intercom"
19557455,2,0,Waverley,Sydney,Australia,AU,137424350,Felipe,False,"Sydney, New South Wales, Australia",Bronte,0,0,1,0,Entire home/apt,Real Bed,5,37,151.25921,-33.90432,550.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,27,57,87,88,"TV, Wifi, Washer, Shampoo, Hangers"
19587471,6,"You will be at 1 km from Estádio do Dragão and at 5 km from Avenida dos Aliados, the heart of Porto’s. The train station and metro station of Contumil, is just 500 meters away and with bus stop in front of your door you will easily get to the major landmarks of the city. In less than 500m from the apartment you have all the services you will need for your stay (bakery, café, supermarket, ATM, pharmacy) making your life incredibly comfortable.",Campanhã,Porto,Portugal,PT,30907275,Liiiving,True,"Porto, Porto District, Portugal",0,within an hour,4,4,0,Entire home/apt,Real Bed,2,1124,-8.57567,41.16206,140.0,3,4,Apartment,4,2018-09-18 04:00:00+00:00,0,13,40,310,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises"
19654540,6,0,Copacabana,Rio De Janeiro,Brazil,BR,137540797,Camila,False,BR,Copacabana,0,0,6,0,Entire home/apt,Real Bed,2,60,-43.1853585947234,-22.96688899227961,291.0,2,3,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"TV, Wifi, Kitchen, Elevator, Family/kid friendly, Washer"
19741944,1,Es un barrio con vecinos habituales de Barcelona sin mucho turismo. Muy bien comunicado por todo tipo de transporte público.,el Fort Pienc,Barcelona,Spain,ES,122832931,Jordi,False,ES,el Fort Pienc,within an hour,17,1,0,Private room,Real Bed,1,7,2.18628,41.39811,14.0,1,1,Apartment,17,2017-07-18 04:00:00+00:00,0,2,26,297,"TV, Wifi, Elevator, Heating, First aid kit, Essentials"
19828845,3,"The apartment is four blocks (or a 15 minute walk) from the Brooklyn Botanical Gardens, the Brooklyn Museum, Prospect Zoo, Prospect Park, as well as Grand Army Plaza. It’s also two blocks from Franklin Avenue which hosts an über popular strip of bars, wine shops, restaurants, juice/smoothie bars, coffeehouses (and a Starbucks), as well as pop-up boutiques, and thrift stores.  Similar to Franklin Avenue, Nostrand Avenue is home to plenty of restaurants, bagel shops, Dunkin Donuts, juice bars, grocery stores, laundromats, banks, variety stores, bodegas, liquor stores, smoke shops, as well as happy hour bars. So you should find everything you could possibly need just steps or a short walk away.",Crown Heights,New York,United States,US,48881330,Nina,False,"New York, New York, United States",Crown Heights,within an hour,6,2,0,Entire home/apt,Real Bed,3,1125,-73.95103,40.66589,100.0,1,1,Apartment,6,2017-07-25 04:00:00+00:00,0,0,0,126,"TV, Wifi, Air conditioning, Kitchen, Elevator, Smoke detector"
19845395,4,"My condo is within walking distance to the beach, grocery store, several shops & restaurants, as well as medical clinics.  The Catholic Church is right across the street",Kihei-Makena,Maui,United States,US,118240312,Sandi,True,"Johnstown, Colorado, United States",0,within an hour,30,4,0,Private room,Real Bed,2,120,-156.45589,20.74791,135.0,1,1,Condominium,30,2017-07-23 04:00:00+00:00,1,6,24,204,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen"
19508741,2,"Within  easy walking distance to all beaches , Pittwater and The Newport. Easy quick walk everywhere and the hosts have extensive knowledge of the area and always happy to assist you with your holiday plans",Pittwater,Sydney,Australia,AU,136824798,Tessa And Rod,True,"Newport, New South Wales, Australia",0,within an hour,77,2,0,Entire home/apt,Real Bed,1,21,151.31135,-33.66131,105.0,1,2,House,77,2017-08-06 04:00:00+00:00,25,50,80,355,"TV, Cable TV, Wifi, Free parking on premises, Breakfast, Pets live on this property"
19572281,2,"Zona residencial muito tranquila, com acesso a transportes públicos, autocarro e Metro.",Vila Nova da Telha,Porto,Portugal,PT,88573374,Susana,True,"Maia, Porto District, Portugal",0,within an hour,120,2,0,Private room,Real Bed,1,1125,-8.66436,41.25794,35.0,1,1,House,120,2017-08-14 04:00:00+00:00,15,35,55,180,"TV, Cable TV, Wifi, Kitchen, Breakfast, Pets live on this property"
19526091,4,"Miragaia is one of the oldest ""freguesia"" (parish) of Porto. It is very traditional, people are kind but very few english spoken. Mostly there are former fishermen, dockers and dispatchers, once Alfandega (actual Congress Centre) was a former maritime port and custom house, a few decades ago. There´s a nice bakery just next door, grocery at 50 meters. There´s lots of restaurantes (francesinhas, traditional, vegetarian and sushi) in a 400 m radius maximum. The place is in the heart of ""Festa de São João do Porto"" (Festival of St John of Porto) in the June 23rd night. This night is memorable, everybody marching through the city. The city won´t sleep, and so will you.","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,1377085,Miguel,True,"Matosinhos, Porto District, Portugal",0,within an hour,71,2,0,Entire home/apt,Real Bed,2,31,-8.61793,41.14093,60.0,1,3,Apartment,71,2017-07-03 04:00:00+00:00,14,38,60,308,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free street parking"
19547449,4,"The apartment is located in one of the emblematic streets of Porto, near ""Mercado do Bolhão"", Rua Santa Catarina, Avenida dos Aliados, right in the historic center.","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,32737881,Irene Jesus,True,"Porto, Porto District, Portugal",0,within an hour,44,2,0,Entire home/apt,Real Bed,3,30,-8.60427,41.15383,48.0,1,2,Apartment,44,2017-08-11 04:00:00+00:00,11,18,23,207,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises"
19684176,2,0,Central & Western,Hong Kong,Hong Kong,HK,43578814,Mikayla,False,Hong Kong,Sheung Wan,0,0,1,0,Entire home/apt,Real Bed,2,1125,114.14886,22.28437,997.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating"
19779316,4,0,Sant Gervasi - Galvany,Barcelona,Spain,ES,139063900,Deco Apartments Barcelona,True,"Barcelona, Catalonia, Spain",0,within an hour,6,2,0,Entire home/apt,Real Bed,1,1125,2.1539,41.39584,125.0,1,2,Apartment,6,2018-06-12 04:00:00+00:00,8,22,35,202,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating"
19800005,2,0,Sisli,Istanbul,Turkey,TR,139844353,Erdinc,False,"Istanbul, Istanbul, Turkey",Şişli,within a few hours,3,1,0,Private room,Real Bed,1,1125,28.98507,41.0674,53.0,1,1,Apartment,3,2017-08-19 04:00:00+00:00,1,1,1,1,"TV, Wifi, Kitchen, Smoking allowed, Heating, Family/kid friendly"
19862007,4,0,Kihei-Makena,Maui,United States,US,2154262,Condominium Rentals Hawaii,False,"Kihei, Hawaii, United States",Kihei/Wailea,within an hour,0,1,0,Entire home/apt,Real Bed,2,1125,-156.50841,20.79575,343.0,2,2,Condominium,0,1970-01-01 00:00:00+00:00,4,14,31,212,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen"
19870743,2,Zona pouco movimentada durante a noite Restaurante Paraiso a 60metros Restaurante Sonetos a 130m Supermercado Froiz a 700m Cafe/Bar Champanheria da baixa a 900m Mercado do Bolhão  a 1200 metros,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,137887561,Fernando,False,PT,0,within a few hours,1,1,0,Private room,Real Bed,2,30,-8.60886,41.15864,98.0,1,1,House,1,2018-04-11 04:00:00+00:00,29,59,89,357,"TV, Wifi, Air conditioning, Kitchen, Breakfast, Family/kid friendly"
19933161,2,"Trendy Convenient Quiet The flat is located in the coolest (I dare say that) neighborhood in Hong Kong, where a lot of galleries, boutique shops, trendy cafes and restaurants are. It's very close to the city center (walking distance and only one train stop from Central station) but surprisingly quiet, especially at night, when the only thing you could hear from down the street is people walking/talking!",Central & Western,Hong Kong,Hong Kong,HK,22223278,Natalia & Paul,True,Hong Kong,Sheung Wan,within an hour,51,1,0,Entire home/apt,Real Bed,5,1125,114.1482,22.28505,1248.0,0,1,Apartment,51,2017-11-16 05:00:00+00:00,6,23,45,45,"Wifi, Air conditioning, Kitchen, Heating, Essentials, Shampoo"
19610618,1,0,Sydney,Sydney,Australia,AU,22355797,Bet Ty,False,"Clearwater, Florida, United States",0,0,0,1,0,Private room,Real Bed,1,1125,151.1859,-33.90239,50.0,0,1,Townhouse,0,1970-01-01 00:00:00+00:00,0,0,0,0,"Wifi, Kitchen, Smoking allowed, Buzzer/wireless intercom, Washer, Dryer"
19653176,4,0,Sisli,Istanbul,Turkey,TR,21535030,Önder Said,False,İstanbul,0,within a day,0,1,0,Entire home/apt,Real Bed,5,20,28.98674,41.05469,211.0,2,2,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Heating"
19764243,1,0,Upper East Side,New York,United States,US,56728868,Nathan,False,"San Francisco, California, United States",Upper East Side,0,0,1,0,Entire home/apt,Real Bed,14,19,-73.94789,40.77286,115.0,0,1,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"TV, Wifi, Air conditioning, Heating, Smoke detector, Essentials"
19815841,3,"Best location !! Surrounded with lots of amazing restaurants and bars.  Locates just few steps from UN, East river and Grand Central Station.   Very safe to walk around.",Midtown,New York,United States,US,139995595,Eli,False,"New York, New York, United States",0,within an hour,94,1,0,Entire home/apt,Real Bed,1,1125,-73.96949,40.75094,99.0,0,3,Apartment,94,2017-08-08 04:00:00+00:00,2,3,6,180,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Heating"
19827778,2,0,Washington Heights,New York,United States,US,71749435,Paul,False,"New York, New York, United States",0,within an hour,28,2,0,Entire home/apt,Real Bed,3,1125,-73.93822,40.84102,80.0,1,1,Apartment,28,2017-07-23 04:00:00+00:00,0,3,20,32,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free street parking"
19847790,12,"Flatbush is a multi-cultural neighborhood in the heart of Brooklyn. What makes this area unique is the original architecture and the influence of a vastly diverse array of ethnicities who call this middle-class family neighborhood their home.  To the non-New Yorker exploring Brooklyn may seem like navigating a foreign country, but I encourage everyone to explore with an open mind as there is much more than meets the eye! The area is very safe both day and night and has a  neighborhood feel. Our street is lined with small restaurants and bodega's offering the best in no-frills culturally diverse cuisine. I would dare say that this area of Flatbush is a diamond in the rough to those who truly want a real and amazing Brooklyn experience!  You will find shopping markets for basic essentials right down the block along with a laundry mat only a few blocks away. The area is also very quiet aside from the sound of vehicles, which is almost unavoidable anywhere you travel in the five boroughs. ",East Flatbush,New York,United States,US,129646758,Sherry  W  X,False,"New York, New York, United States",Flatbush,within an hour,43,1,0,Entire home/apt,Real Bed,3,30,-73.95085,40.64377,99.0,3,5,Apartment,43,2017-07-30 04:00:00+00:00,11,17,45,249,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free street parking"
